tf_bnum	tf_symbol	gene_bnum	gene_symbol	valid_tf	valid_gene
b1111	ycfQ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1130	phoP	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1162	ycgE	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1187	fadR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1201	dhaR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1221	narL	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1237	hns	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1275	cysB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1299	puuR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1303	pspF	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1323	tyrR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1328	ycjZ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1334	fnr	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1384	feaR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1399	paaX	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1434	ydcN	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1450	yncC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1499	ydeO	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1507	hipA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1508	hipB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1512	lsrR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1530	marR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1531	marA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1563	relE	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1564	relB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1570	dicA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1594	dgsA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1608	rstA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1618	uidR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1620	malI	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1642	slyA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1649	ydhM	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1658	purR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1712	ihfA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1735	chbR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1790	yeaM	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1827	kdgR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1891	flhC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1892	flhD	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1914	uvrY	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1916	sdiA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1921	fliZ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1951	rcsA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1969	yedW	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1987	cbl	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b1988	nac	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2079	baeR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2105	rcnR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2125	yehT	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2127	mlrA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2151	galS	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2163	yeiL	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2193	narP	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2213	ada	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2217	rcsB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2220	atoC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2289	lrhA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2364	dsdC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2369	evgA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2381	ypdB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2405	xapR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2427	yfeT	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2491	hyfR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2531	iscR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2537	hcaR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2554	yfhA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2664	csiR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2669	stpA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2684	mprA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2697	alaS	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2706	gutM	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2707	srlR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2709	norR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2714	ascG	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2731	fhlA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2782	mazF	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2783	mazE	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2805	fucR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2808	gcvA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2837	galR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2839	lysR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2916	argP	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b2980	glcC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3010	yqhC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3021	ygiT	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3025	qseB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3060	ttdR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3071	yqjI	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3075	ebgR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3094	exuR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3105	yhaJ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3118	tdcA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3119	tdcR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3131	agaR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3226	nanR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3237	argR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3261	fis	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3264	envR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3292	zntR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3357	crp	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3405	ompR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3418	malT	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3422	rtcR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3423	glpR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3438	gntR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3481	nikR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3501	arsR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3512	gadE	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3515	gadW	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3516	gadX	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3556	cspA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3569	xylR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3574	yiaJ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3604	lldR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3669	uhpA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3702	dnaA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3743	asnC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3753	rbsR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3773	ilvY	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3828	metR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3868	glnG	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3884	yihW	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3905	rhaS	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3906	rhaR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3912	cpxR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3934	cytR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3938	metJ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3961	oxyR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3963	fabR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b3973	birA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4000	hupA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4004	zraR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4018	iclR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4043	lexA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4046	zur	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4062	soxS	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4063	soxR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4089	rpiR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4113	basR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4116	adiY	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4118	melR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4124	dcuR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4133	cadC	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4178	nsrR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4187	aidB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4191	ulaR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4241	treR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4260	pepA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4264	idnR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4324	uxuR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4327	yjiE	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4365	yjjQ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4366	bglJ	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4390	nadR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4393	trpR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4396	rob	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4398	creB	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4401	arcA	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4480	hdfR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b4498	gatR	b4408_ncRNA_2924155_2924524	csrB	TRUE	FALSE
b0020	nhaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0034	caiF	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0064	araC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0069	sgrR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0076	leuO	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0080	fruR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0081	mraZ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0113	pdhR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0162	cdaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0225	yafQ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0226	dinJ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0294	matA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0305	ykgD	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0313	betI	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0315	yahA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0330	prpR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0338	cynR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0345	lacI	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0346	mhpR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0399	phoB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0413	nrdR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0435	bolA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0440	hupB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0464	acrR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0487	cueR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0504	allS	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0506	allR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0564	appY	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0566	envY	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0571	cusR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0620	citB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0676	nagC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0683	fur	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0694	kdpE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0730	mngR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0761	modE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0817	mntR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0840	deoR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0846	ybjK	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0889	lrp	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0912	ihfB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b0995	torR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1013	rutR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1014	putA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1040	csgD	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1111	ycfQ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1130	phoP	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1162	ycgE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1187	fadR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1201	dhaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1221	narL	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1237	hns	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1275	cysB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1299	puuR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1303	pspF	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1323	tyrR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1328	ycjZ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1334	fnr	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1384	feaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1399	paaX	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1434	ydcN	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1450	yncC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1499	ydeO	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1507	hipA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1508	hipB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1512	lsrR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1530	marR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1531	marA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1563	relE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1564	relB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1570	dicA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1594	dgsA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1608	rstA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1618	uidR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1620	malI	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1642	slyA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1649	ydhM	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1658	purR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1712	ihfA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1735	chbR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1790	yeaM	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1827	kdgR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1891	flhC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1892	flhD	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1914	uvrY	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1916	sdiA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1921	fliZ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1951	rcsA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1969	yedW	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1987	cbl	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b1988	nac	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2079	baeR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2105	rcnR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2125	yehT	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2127	mlrA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2151	galS	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2163	yeiL	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2193	narP	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2213	ada	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2217	rcsB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2220	atoC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2289	lrhA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2364	dsdC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2369	evgA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2381	ypdB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2405	xapR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2427	yfeT	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2491	hyfR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2531	iscR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2537	hcaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2554	yfhA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2664	csiR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2669	stpA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2684	mprA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2697	alaS	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2706	gutM	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2707	srlR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2709	norR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2714	ascG	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2731	fhlA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2782	mazF	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2783	mazE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2805	fucR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2808	gcvA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2837	galR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2839	lysR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2916	argP	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b2980	glcC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3010	yqhC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3021	ygiT	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3025	qseB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3060	ttdR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3071	yqjI	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3075	ebgR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3094	exuR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3105	yhaJ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3118	tdcA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3119	tdcR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3131	agaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3226	nanR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3237	argR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3261	fis	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3264	envR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3292	zntR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3357	crp	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3405	ompR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3418	malT	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3422	rtcR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3423	glpR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3438	gntR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3481	nikR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3501	arsR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3512	gadE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3515	gadW	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3516	gadX	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3556	cspA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3569	xylR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3574	yiaJ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3604	lldR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3669	uhpA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3702	dnaA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3743	asnC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3753	rbsR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3773	ilvY	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3828	metR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3868	glnG	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3884	yihW	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3905	rhaS	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3906	rhaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3912	cpxR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3934	cytR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3938	metJ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3961	oxyR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3963	fabR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b3973	birA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4000	hupA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4004	zraR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4018	iclR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4043	lexA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4046	zur	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4062	soxS	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4063	soxR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4089	rpiR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4113	basR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4116	adiY	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4118	melR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4124	dcuR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4133	cadC	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4178	nsrR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4187	aidB	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4191	ulaR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4241	treR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4260	pepA	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4264	idnR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4324	uxuR	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4327	yjiE	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
b4365	yjjQ	b4413_ncRNA_16951_17006	sokC	TRUE	FALSE
